QuestFormID	QuestEDID	AllyGuess	TopicOrder	TopicFormID	TopicEDID	TopicPrompt	TopicSubtype	TopicCategory	TopicPriority	TopicFlags	Branch	InfoCount	LineCount
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	207	005A1127			Custom@1313162067	Scene	50.000000			2	2
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	208	005A1128			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	209	005A1129			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	210	005A112A			Custom@1313162067	Scene	50.000000			2	2
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	211	005A112B			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	212	005A112C			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	213	005A112D			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	214	005A112E			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	215	005A112F			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	216	005A1130			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	217	005A1131			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	218	005A1132			Custom@1313162067	Scene	50.000000			1	3
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	219	005A1133			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	220	005A1134			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	221	005A11F2			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	222	005A11F3			Custom@1313162067	Scene	50.000000			1	2
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	223	005A11F6			Custom@1313162067	Scene	50.000000			1	2
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	224	005A11F8			Custom@1313162067	Scene	50.000000			1	2
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	225	005A11F9			Custom@1313162067	Scene	50.000000			1	2
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	226	005A11FA			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	227	005A11FB			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	228	005A11FC			Custom@1313162067	Scene	50.000000			1	2
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	229	005A11FD			Custom@1313162067	Scene	50.000000			1	2
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	230	005A11FE			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	231	005A11FF			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	232	005A1200			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	233	005A1201			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	234	005A1202			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	235	005A1203			Custom@1313162067	Scene	50.000000			1	3
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	236	005A1204			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	237	005A1205			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	238	005A1206			Custom@1313162067	Scene	50.000000			1	3
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	239	005A1207			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	240	005A1208			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	241	005A1209			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	242	005A120B			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	243	005A120C			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	244	005A120D			Custom@1313162067	Scene	50.000000			1	2
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	245	005A120E			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	246	005A1210			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	247	005A1211			Custom@1313162067	Scene	50.000000			1	2
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	248	005A179B			Normal To Alert	Detection	50.000000			5	7
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	249	005A179C			Alert To Normal	Detection	50.000000			5	5
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	250	005A179D			Combat To Normal	Detection	50.000000			5	11
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	251	005A1906			Normal To Combat	Detection	50.000000			5	5
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	252	005A1907			Taunt	Combat	50.000000			6	8
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	253	005A1908			Hit	Combat	50.000000			6	8
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	254	005A1909			Bleed Out	Combat	50.000000			6	8
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	255	005A1A23			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	256	005A1A24			Custom@1313162067	Scene	50.000000			3	3
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	257	005A1A25			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	258	005A1A26			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	259	005A1A27			Custom@1313162067	Scene	50.000000			1	2
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	260	005A1A28			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	261	005A1A29			Custom@1313162067	Scene	50.000000			1	2
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	262	005A1A2A			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	263	005A1A2B			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	264	005A1A2C			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	265	005A1A2D			Custom@1313162067	Scene	50.000000			3	3
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	266	005A1A2E			Custom@1313162067	Scene	50.000000			1	3
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	267	005A1A2F			Custom@1313162067	Scene	50.000000			3	11
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	268	005A1A30			Custom@1313162067	Scene	50.000000			1	1
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	269	005A1A31			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	270	005A1A32			Custom@1313162067	Scene	50.000000			6	9
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	271	005A1A33			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	272	005A1A34			Custom@1313162067	Scene	50.000000			1	3
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	273	005A1A35			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	274	005A1A36			Custom@1313162067	Scene	50.000000			4	7
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	275	005A1A37			Custom@1313162067	Scene	50.000000			0	0
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	276	005A209C		Can we chat about something else?	Custom@1313162067	Scene	50.000000			6	18
0054EB3E	COMP_Quest_Camp_Full_Astronaut	Astronaut	277	005A209D			Custom@1313162067	Scene	50.000000			0	0
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	0	00557696			Idle	Miscellaneous	50.000000			9	9
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	1	00557697			Greeting	Miscellaneous	50.000000			0	0
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	2	00557698			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	3	00557699			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	4	0055769A			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	5	0055769B			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	6	0055769C			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	7	0055769D			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	8	0055769E			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	9	0055769F			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	10	005576A0			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	11	005576A1			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	12	005576A2			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	13	005576A3			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	14	005576A4			Custom@1313162067	Scene	50.000000			0	0
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	15	005576A5			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	16	005576A6			Custom@1313162067	Scene	50.000000			1	1
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	17	005576A7			Custom@1313162067	Scene	50.000000			0	0
00557695	COMP_Dialogue_Astronaut_Grahm	Astronaut	18	005A4D03			Hello	Miscellaneous	50.000000			2	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	0	00563F92			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	1	00563F94			Custom@1313162067	Scene	50.000000			1	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	2	00563F96			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	3	00563F97			Custom@1313162067	Scene	50.000000			1	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	4	00563F98			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	5	00563F99			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	6	00563F9A			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	7	00563F9B			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	8	00568CC2			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	9	00568CC3			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	10	00568CC4			Custom@1313162067	Scene	50.000000			6	8
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	11	0057237E			Custom@1313162067	Scene	50.000000			1	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	12	0057237F			Custom@1313162067	Scene	50.000000			2	4
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	13	0058DD78			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	14	0058DD79			Custom@1313162067	Scene	50.000000			1	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	15	0058DD7A			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	16	0058DD7B			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	17	0058DD7C			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	18	0058DD7D			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	19	0058DD7E			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	20	0058DD7F			Custom@1313162067	Scene	50.000000			1	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	21	0058DD80			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	22	0058DD81			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	23	0058DD82			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	24	0058DD83			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	25	0058DD84			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	26	0058DD85			Custom@1313162067	Scene	50.000000			1	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	27	0058DD86			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	28	0058DD87			Custom@1313162067	Scene	50.000000			1	3
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	29	0058DD88			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	30	0058DD89			Custom@1313162067	Scene	50.000000			1	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	31	0058DD8A			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	32	0058DD8B			Custom@1313162067	Scene	50.000000			1	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	33	0058DD8C			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	34	0058DD8D			Custom@1313162067	Scene	50.000000			1	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	35	0058DD8E			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	36	0058DD8F			Custom@1313162067	Scene	50.000000			1	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	37	0058DD90			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	38	0058DD91			Custom@1313162067	Scene	50.000000			1	3
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	39	0058DD92			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	40	0058DD93			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	41	0058DD94			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	42	0058DD95			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	43	0058DD96			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	44	0058DD97			Custom@1313162067	Scene	50.000000			1	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	45	0058DD98			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	46	0058DD99			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	47	0058DD9A			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	48	0058DD9B			Custom@1313162067	Scene	50.000000			2	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	49	0058DD9C			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	50	0058DD9D			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	51	0058DD9E			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	52	0058DD9F			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	53	0058DDA0			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	54	0058DDA1			Custom@1313162067	Scene	50.000000			1	2
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	55	0058DDA2			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	56	0058EA02			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	57	0058EA03			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	58	0058EA04			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	59	0058EA05			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	60	0058EA06			Custom@1313162067	Scene	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	61	0058EA07			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	62	005A176A			Hello	Miscellaneous	50.000000			4	6
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	63	005A176B			Greeting	Miscellaneous	50.000000			1	1
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	64	005A176C			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	65	005A176D			Custom@1313162067	Scene	50.000000			0	0
00563F8B	COMP_Conversation_Astronaut_Emerson_003_FirstMet	Astronaut	66	005A176E			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	0	00568CB3			Idle	Miscellaneous	50.000000			27	33
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	1	00568CB8			Custom@1313162067	Scene	50.000000			18	24
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	2	00568CBB			Shared Info	Miscellaneous	50.000000			7	7
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	3	00568CBC			Custom@1313162067	Scene	50.000000			6	8
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	4	00568CBD			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	5	00568CBE			Custom@1313162067	Scene	50.000000			33	55
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	6	00568CBF			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	7	00568CC0			Custom@1313162067	Scene	50.000000			28	43
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	8	00568CC1			Greeting	Miscellaneous	50.000000			58	70
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	9	0056FB7C		Is there anything dangerous nearby that I should know about?	Custom@1313162067	Scene	50.000000			188	290
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	10	0056FB7D		Got it. I'm on my way.	Custom@1313162067	Scene	50.000000			20	32
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	11	0056FB7E		Where am I headed?	Custom@1313162067	Scene	50.000000			100	174
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	12	0056FBBA			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	13	0056FBBB			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	14	0056FBBC			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	15	00571FD7		What's my target here?	Custom@1313162067	Scene	50.000000			188	311
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	16	00571FD8			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	17	0059C2CB			Hello	Miscellaneous	50.000000			38	50
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	18	0059F901		What do you know about this missing person?	Custom@1313162067	Scene	50.000000			4	6
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	19	0059F902			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	20	0059F905			Custom@1313162067	Scene	50.000000			1	1
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	21	0059F906			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	22	0059F907			Custom@1313162067	Scene	50.000000			1	1
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	23	0059F908			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	24	0059F909			Custom@1313162067	Scene	50.000000			1	2
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	25	0059F90A			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	26	0059F90B			Custom@1313162067	Scene	50.000000			1	2
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	27	0059F90C			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	28	0059F90D			Custom@1313162067	Scene	50.000000			1	1
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	29	0059F90E			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	30	0059F90F			Custom@1313162067	Scene	50.000000			1	2
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	31	0059F910			Custom@1313162067	Scene	50.000000			1	1
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	32	0059F911			Custom@1313162067	Scene	50.000000			1	2
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	33	0059F912			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	34	0059F913			Custom@1313162067	Scene	50.000000			1	2
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	35	0059F914			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	36	0059F915			Custom@1313162067	Scene	50.000000			1	3
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	37	0059F916			Custom@1313162067	Scene	50.000000			0	0
00568CB1	COMP_Quest_Camp_Lite_RaiderPunk	RaiderPunk	38	0059F917			Custom@1313162067	Scene	50.000000			1	1
